event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-21 21:59:06,remove_from_cart,100002,2002,electronics.audio.headphone,nova,129.89,500102,4c80d33a-ad5b-e3c8-0c88-0714837217e0
2019-10-21 21:59:06,view,100026,2002,home.furniture,nova,617.73,500102,4c80d33a-ad5b-e3c8-0c88-0714837217e0
2019-10-21 21:59:14,cart,100026,2002,home.furniture,nova,617.73,500102,4c80d33a-ad5b-e3c8-0c88-0714837217e0
2019-10-21 22:00:15,purchase,100026,2002,home.furniture,nova,617.73,500102,4c80d33a-ad5b-e3c8-0c88-0714837217e0
2019-10-28 00:11:00,view,100038,2006,electronics.audio.headphone,,382.83,500103,f004e897-a15b-2e18-afb0-64065f4b1a97
2019-10-03 06:38:00,view,100009,2001,home.furniture,orbit,729.44,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-03 06:40:03,cart,100009,2001,home.furniture,orbit,729.44,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-03 06:42:34,purchase,100009,2001,home.furniture,orbit,729.44,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-03 06:42:34,view,100006,2006,electronics.audio.headphone,prime,543.81,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-03 06:44:20,view,100022,2006,electronics.audio.headphone,,243.95,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-03 06:46:02,view,100008,2000,home.furniture,zen,202.29,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-03 06:46:51,cart,100008,2000,home.furniture,zen,202.29,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-03 06:47:43,purchase,100008,2000,home.furniture,zen,202.29,500020,329fc417-1081-3d45-ff45-f8a20594b24f
2019-10-26 09:29:00,view,100040,2000,apparel.shoes,prime,230.02,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:31:07,cart,100040,2000,apparel.shoes,prime,230.02,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:32:23,purchase,100040,2000,apparel.shoes,prime,230.02,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:32:23,view,100016,2000,apparel.shoes,alpha,499.08,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:34:15,cart,100016,2000,apparel.shoes,alpha,499.08,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:36:34,purchase,100016,2000,apparel.shoes,alpha,499.08,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:36:34,view,100019,2003,appliances.kitchen,alpha,770.51,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:38:58,view,100032,2000,appliances.kitchen,nova,225.73,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:40:40,view,100027,2003,electronics.smartphone,nova,740.51,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:42:16,cart,100027,2003,electronics.smartphone,nova,740.51,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-26 09:44:25,purchase,100027,2003,electronics.smartphone,nova,740.51,500115,9d3616a1-08de-c921-260c-b547e2280fe3
2019-10-28 12:12:00,view,100002,2002,electronics.audio.headphone,nova,129.89,500145,453b45fe-636c-f499-5254-aad3809cd839
2019-10-28 12:13:01,cart,100002,2002,electronics.audio.headphone,nova,129.89,500145,453b45fe-636c-f499-5254-aad3809cd839
2019-10-28 12:14:17,purchase,100002,2002,electronics.audio.headphone,nova,129.89,500145,453b45fe-636c-f499-5254-aad3809cd839
2019-10-28 12:14:17,view,100021,2005,appliances.kitchen,nova,336.31,500145,453b45fe-636c-f499-5254-aad3809cd839
2019-10-31 05:28:00,view,100016,2000,apparel.shoes,alpha,499.08,500150,28dd2bfd-f956-be95-3b96-4c74ffe62994
2019-10-31 05:29:06,cart,100016,2000,apparel.shoes,alpha,499.08,500150,28dd2bfd-f956-be95-3b96-4c74ffe62994
2019-10-15 19:20:00,view,100012,2004,appliances.kitchen,alpha,88.01,500148,636fa890-cc21-cbdb-fb8f-e8c4d8b48ead
2019-10-15 19:21:36,view,100016,2000,apparel.shoes,alpha,499.08,500148,636fa890-cc21-cbdb-fb8f-e8c4d8b48ead
2019-10-15 19:21:48,view,100038,2006,electronics.audio.headphone,,382.83,500148,636fa890-cc21-cbdb-fb8f-e8c4d8b48ead
2019-10-03 01:27:00,view,100035,2003,apparel.shoes,orbit,201.29,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:27:28,cart,100035,2003,apparel.shoes,orbit,201.29,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:30:07,purchase,100035,2003,apparel.shoes,orbit,201.29,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:30:07,view,100020,2004,electronics.smartphone,zen,253.79,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:32:26,cart,100020,2004,electronics.smartphone,zen,253.79,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:33:55,remove_from_cart,100020,2004,electronics.smartphone,zen,253.79,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:33:55,view,100012,2004,appliances.kitchen,alpha,88.01,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:34:33,cart,100012,2004,appliances.kitchen,alpha,88.01,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:35:23,view,100032,2000,appliances.kitchen,nova,225.73,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-03 01:36:50,cart,100032,2000,appliances.kitchen,nova,225.73,500145,303014d0-f2c8-4743-9027-e7702460d0d2
2019-10-19 08:05:00,view,100024,2000,home.furniture,,224.11,500029,5d696bc8-dc54-d59b-86bb-42c7d8b2f8b6
2019-10-19 08:07:35,cart,100024,2000,home.furniture,,224.11,500029,5d696bc8-dc54-d59b-86bb-42c7d8b2f8b6
2019-10-19 08:08:57,purchase,100024,2000,home.furniture,,224.11,500029,5d696bc8-dc54-d59b-86bb-42c7d8b2f8b6
2019-10-17 13:44:00,view,100021,2005,appliances.kitchen,nova,336.31,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-17 13:45:02,view,100012,2004,appliances.kitchen,alpha,88.01,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-17 13:45:51,cart,100012,2004,appliances.kitchen,alpha,88.01,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-17 13:47:11,purchase,100012,2004,appliances.kitchen,alpha,88.01,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-17 13:47:11,view,100036,2004,electronics.audio.headphone,prime,446.7,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-17 13:47:16,view,100040,2000,apparel.shoes,prime,230.02,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-17 13:49:47,cart,100040,2000,apparel.shoes,prime,230.02,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-17 13:52:17,purchase,100040,2000,apparel.shoes,prime,230.02,500041,cab63107-6fd6-9b3a-f2dd-9456bb7b6c05
2019-10-16 09:43:00,view,100015,2007,apparel.shoes,prime,116.72,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:43:24,cart,100015,2007,apparel.shoes,prime,116.72,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:44:50,purchase,100015,2007,apparel.shoes,prime,116.72,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:44:50,view,100037,2005,electronics.smartphone,alpha,141.79,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:45:17,view,100007,2007,home.furniture,nova,645.84,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:48:13,view,100032,2000,appliances.kitchen,nova,225.73,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:49:43,cart,100032,2000,appliances.kitchen,nova,225.73,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:50:55,purchase,100032,2000,appliances.kitchen,nova,225.73,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:50:55,view,100010,2002,electronics.smartphone,nova,629.83,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:51:17,cart,100010,2002,electronics.smartphone,nova,629.83,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-16 09:51:49,remove_from_cart,100010,2002,electronics.smartphone,nova,629.83,500155,f7b02805-cf0d-f860-ebc9-29145176a9d1
2019-10-18 09:58:00,view,100032,2000,appliances.kitchen,nova,225.73,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-18 09:58:30,view,100025,2001,apparel.shoes,zen,246.6,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-18 10:01:02,view,100023,2007,electronics.smartphone,prime,573.31,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-18 10:04:02,cart,100023,2007,electronics.smartphone,prime,573.31,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-18 10:06:02,purchase,100023,2007,electronics.smartphone,prime,573.31,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-18 10:06:02,view,100035,2003,apparel.shoes,orbit,201.29,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-18 10:06:15,cart,100035,2003,apparel.shoes,orbit,201.29,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-18 10:07:41,purchase,100035,2003,apparel.shoes,orbit,201.29,500113,2a9527f6-f817-0ebf-6b6e-64c5bb8aa843
2019-10-16 17:07:00,view,100011,2003,appliances.kitchen,orbit,144.15,500027,e34f76b4-2b8c-03bf-5780-be1712fecc2b
2019-10-16 17:09:37,view,100005,2005,electronics.smartphone,alpha,88.86,500027,e34f76b4-2b8c-03bf-5780-be1712fecc2b
2019-10-16 17:11:45,view,100036,2004,electronics.audio.headphone,prime,446.7,500027,e34f76b4-2b8c-03bf-5780-be1712fecc2b
2019-10-16 17:13:40,view,100006,2006,electronics.audio.headphone,prime,543.81,500027,e34f76b4-2b8c-03bf-5780-be1712fecc2b
2019-10-26 13:14:00,view,100013,2005,electronics.smartphone,orbit,763.51,500112,54c29d5c-19ec-0829-0db5-d4412837f418
2019-10-26 13:16:23,cart,100013,2005,electronics.smartphone,orbit,763.51,500112,54c29d5c-19ec-0829-0db5-d4412837f418
2019-10-26 13:17:40,purchase,100013,2005,electronics.smartphone,orbit,763.51,500112,54c29d5c-19ec-0829-0db5-d4412837f418
2019-10-26 13:17:40,view,100027,2003,electronics.smartphone,nova,740.51,500112,54c29d5c-19ec-0829-0db5-d4412837f418
2019-10-26 13:18:09,cart,100027,2003,electronics.smartphone,nova,740.51,500112,54c29d5c-19ec-0829-0db5-d4412837f418
2019-10-26 13:20:40,purchase,100027,2003,electronics.smartphone,nova,740.51,500112,54c29d5c-19ec-0829-0db5-d4412837f418
2019-10-10 10:05:00,view,100006,2006,electronics.audio.headphone,prime,543.81,500126,00fa0eb4-5c5f-48d4-0df4-07b82751ab86
2019-10-10 10:05:29,cart,100006,2006,electronics.audio.headphone,prime,543.81,500126,00fa0eb4-5c5f-48d4-0df4-07b82751ab86
2019-10-10 10:06:17,view,100019,2003,appliances.kitchen,alpha,770.51,500126,00fa0eb4-5c5f-48d4-0df4-07b82751ab86
2019-10-10 10:08:23,view,100039,2007,electronics.smartphone,zen,346.55,500126,00fa0eb4-5c5f-48d4-0df4-07b82751ab86
2019-10-10 10:09:46,view,100031,2007,apparel.shoes,,415.67,500126,00fa0eb4-5c5f-48d4-0df4-07b82751ab86
2019-10-03 08:44:00,view,100012,2004,appliances.kitchen,alpha,88.01,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-03 08:45:12,cart,100012,2004,appliances.kitchen,alpha,88.01,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-03 08:46:24,purchase,100012,2004,appliances.kitchen,alpha,88.01,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-03 08:46:24,view,100024,2000,home.furniture,,224.11,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-03 08:47:37,view,100025,2001,apparel.shoes,zen,246.6,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-03 08:48:20,view,100029,2005,electronics.audio.headphone,prime,789.35,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-03 08:51:15,cart,100029,2005,electronics.audio.headphone,prime,789.35,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-03 08:54:11,purchase,100029,2005,electronics.audio.headphone,prime,789.35,500170,8b4bd7e7-a451-5ae0-1754-bf0843d75413
2019-10-18 22:49:00,view,100036,2004,electronics.audio.headphone,prime,446.7,500139,96f84ff7-c1a7-2883-f880-287869fb0763
2019-10-18 22:51:18,cart,100036,2004,electronics.audio.headphone,prime,446.7,500139,96f84ff7-c1a7-2883-f880-287869fb0763
2019-10-18 22:53:40,view,100004,2004,home.furniture,alpha,533.49,500139,96f84ff7-c1a7-2883-f880-287869fb0763
2019-10-27 07:55:00,view,100033,2001,home.furniture,prime,240.15,500122,e71c681a-6511-e61a-1436-65f54c819260
2019-10-07 01:49:00,view,100012,2004,appliances.kitchen,alpha,88.01,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 01:49:15,cart,100012,2004,appliances.kitchen,alpha,88.01,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 01:52:14,purchase,100012,2004,appliances.kitchen,alpha,88.01,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 01:52:14,view,100011,2003,appliances.kitchen,orbit,144.15,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 01:54:59,cart,100011,2003,appliances.kitchen,orbit,144.15,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 01:57:36,purchase,100011,2003,appliances.kitchen,orbit,144.15,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 01:57:36,view,100014,2006,home.furniture,orbit,727.38,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 01:57:58,cart,100014,2006,home.furniture,orbit,727.38,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 02:00:25,purchase,100014,2006,home.furniture,orbit,727.38,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-07 02:00:25,view,100013,2005,electronics.smartphone,orbit,763.51,500174,1ecacae9-25bf-213d-9eca-381bfb95d0fc
2019-10-08 01:52:00,view,100038,2006,electronics.audio.headphone,,382.83,500134,032a461a-df9b-7c1f-eacb-1f6d7549c9f9
2019-10-08 01:54:30,view,100034,2002,home.furniture,zen,808.55,500134,032a461a-df9b-7c1f-eacb-1f6d7549c9f9
2019-10-08 01:55:00,view,100027,2003,electronics.smartphone,nova,740.51,500134,032a461a-df9b-7c1f-eacb-1f6d7549c9f9
2019-10-08 01:57:29,view,100008,2000,home.furniture,zen,202.29,500134,032a461a-df9b-7c1f-eacb-1f6d7549c9f9
2019-10-08 01:58:47,view,100010,2002,electronics.smartphone,nova,629.83,500134,032a461a-df9b-7c1f-eacb-1f6d7549c9f9
2019-10-07 21:07:00,view,100031,2007,apparel.shoes,,415.67,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:09:43,view,100003,2003,electronics.smartphone,,667.9,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:11:30,cart,100003,2003,electronics.smartphone,,667.9,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:12:59,remove_from_cart,100003,2003,electronics.smartphone,,667.9,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:12:59,view,100012,2004,appliances.kitchen,alpha,88.01,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:15:05,view,100018,2002,electronics.smartphone,alpha,596.83,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:16:45,cart,100018,2002,electronics.smartphone,alpha,596.83,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:18:07,purchase,100018,2002,electronics.smartphone,alpha,596.83,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-07 21:18:07,view,100026,2002,home.furniture,nova,617.73,500068,92701d60-7c4f-48e4-a7a0-2a3d620f230b
2019-10-15 22:28:00,view,100020,2004,electronics.smartphone,zen,253.79,500176,3a5b6ac5-de70-3b72-f8f5-8a261924c644
2019-10-15 22:29:13,view,100029,2005,electronics.audio.headphone,prime,789.35,500176,3a5b6ac5-de70-3b72-f8f5-8a261924c644
2019-10-24 18:48:00,view,100032,2000,appliances.kitchen,nova,225.73,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-24 18:48:45,cart,100032,2000,appliances.kitchen,nova,225.73,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-24 18:50:59,purchase,100032,2000,appliances.kitchen,nova,225.73,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-24 18:50:59,view,100034,2002,home.furniture,zen,808.55,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-24 18:53:18,view,100024,2000,home.furniture,,224.11,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-24 18:53:30,cart,100024,2000,home.furniture,,224.11,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-24 18:54:26,view,100004,2004,home.furniture,alpha,533.49,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-24 18:56:27,cart,100004,2004,home.furniture,alpha,533.49,500049,d2efa93b-e9d6-bb7e-361d-b014711456de
2019-10-12 08:15:00,view,100002,2002,electronics.audio.headphone,nova,129.89,500119,ec4e8cbb-a2aa-378c-659e-0258814ff657
2019-10-14 07:22:00,view,100036,2004,electronics.audio.headphone,prime,446.7,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:22:12,cart,100036,2004,electronics.audio.headphone,prime,446.7,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:22:58,view,100023,2007,electronics.smartphone,prime,573.31,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:23:57,view,100011,2003,appliances.kitchen,orbit,144.15,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:26:47,cart,100011,2003,appliances.kitchen,orbit,144.15,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:27:44,purchase,100011,2003,appliances.kitchen,orbit,144.15,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:27:44,view,100017,2001,home.furniture,orbit,521.73,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:29:33,view,100006,2006,electronics.audio.headphone,prime,543.81,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-14 07:32:32,cart,100006,2006,electronics.audio.headphone,prime,543.81,500115,797e3984-ded7-d3ef-f5e4-a9c12d761ffa
2019-10-17 04:53:00,view,100018,2002,electronics.smartphone,alpha,596.83,500003,ce1a1669-9bbc-6cbc-409c-a8f23948fe22
2019-10-17 04:55:02,cart,100018,2002,electronics.smartphone,alpha,596.83,500003,ce1a1669-9bbc-6cbc-409c-a8f23948fe22
2019-10-17 04:57:06,purchase,100018,2002,electronics.smartphone,alpha,596.83,500003,ce1a1669-9bbc-6cbc-409c-a8f23948fe22
2019-10-17 04:57:06,view,100028,2004,appliances.kitchen,zen,244.63,500003,ce1a1669-9bbc-6cbc-409c-a8f23948fe22
2019-10-17 04:59:24,view,100025,2001,apparel.shoes,zen,246.6,500003,ce1a1669-9bbc-6cbc-409c-a8f23948fe22
2019-10-14 22:00:00,view,100036,2004,electronics.audio.headphone,prime,446.7,500002,f76b9723-a990-2071-ffda-9a9382f29004
2019-10-14 22:03:00,cart,100036,2004,electronics.audio.headphone,prime,446.7,500002,f76b9723-a990-2071-ffda-9a9382f29004
2019-10-14 22:03:21,purchase,100036,2004,electronics.audio.headphone,prime,446.7,500002,f76b9723-a990-2071-ffda-9a9382f29004
2019-10-14 22:03:21,view,100039,2007,electronics.smartphone,zen,346.55,500002,f76b9723-a990-2071-ffda-9a9382f29004
2019-10-14 22:04:36,view,100019,2003,appliances.kitchen,alpha,770.51,500002,f76b9723-a990-2071-ffda-9a9382f29004
2019-10-14 22:05:51,cart,100019,2003,appliances.kitchen,alpha,770.51,500002,f76b9723-a990-2071-ffda-9a9382f29004
2019-10-14 22:08:42,purchase,100019,2003,appliances.kitchen,alpha,770.51,500002,f76b9723-a990-2071-ffda-9a9382f29004
2019-10-19 17:22:00,view,100039,2007,electronics.smartphone,zen,346.55,500039,e651e3e1-3d84-6fc9-c3f6-2136846d5a3b
2019-10-19 17:24:54,cart,100039,2007,electronics.smartphone,zen,346.55,500039,e651e3e1-3d84-6fc9-c3f6-2136846d5a3b
2019-10-16 22:49:00,view,100003,2003,electronics.smartphone,,667.9,500076,6793cb09-6b27-1eff-e82b-5b364269c28c
2019-10-16 22:50:01,view,100038,2006,electronics.audio.headphone,,382.83,500076,6793cb09-6b27-1eff-e82b-5b364269c28c
2019-10-16 22:52:49,view,100037,2005,electronics.smartphone,alpha,141.79,500076,6793cb09-6b27-1eff-e82b-5b364269c28c
2019-10-16 22:55:45,cart,100037,2005,electronics.smartphone,alpha,141.79,500076,6793cb09-6b27-1eff-e82b-5b364269c28c
2019-10-16 22:57:06,view,100013,2005,electronics.smartphone,orbit,763.51,500076,6793cb09-6b27-1eff-e82b-5b364269c28c
2019-10-16 22:59:33,cart,100013,2005,electronics.smartphone,orbit,763.51,500076,6793cb09-6b27-1eff-e82b-5b364269c28c
2019-10-16 23:00:02,purchase,100013,2005,electronics.smartphone,orbit,763.51,500076,6793cb09-6b27-1eff-e82b-5b364269c28c
2019-10-11 10:45:00,view,100022,2006,electronics.audio.headphone,,243.95,500067,c34e9baf-8f1c-b2cc-ceef-9fa8b9a5d4d0
2019-10-11 10:46:35,cart,100022,2006,electronics.audio.headphone,,243.95,500067,c34e9baf-8f1c-b2cc-ceef-9fa8b9a5d4d0
2019-10-11 10:47:58,purchase,100022,2006,electronics.audio.headphone,,243.95,500067,c34e9baf-8f1c-b2cc-ceef-9fa8b9a5d4d0
2019-10-11 10:47:58,view,100006,2006,electronics.audio.headphone,prime,543.81,500067,c34e9baf-8f1c-b2cc-ceef-9fa8b9a5d4d0
2019-10-11 10:49:27,cart,100006,2006,electronics.audio.headphone,prime,543.81,500067,c34e9baf-8f1c-b2cc-ceef-9fa8b9a5d4d0
2019-10-11 10:52:01,purchase,100006,2006,electronics.audio.headphone,prime,543.81,500067,c34e9baf-8f1c-b2cc-ceef-9fa8b9a5d4d0
2019-10-24 02:39:00,view,100038,2006,electronics.audio.headphone,,382.83,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:39:35,view,100040,2000,apparel.shoes,prime,230.02,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:41:17,view,100005,2005,electronics.smartphone,alpha,88.86,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:43:07,cart,100005,2005,electronics.smartphone,alpha,88.86,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:43:50,purchase,100005,2005,electronics.smartphone,alpha,88.86,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:43:50,view,100031,2007,apparel.shoes,,415.67,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:44:46,cart,100031,2007,apparel.shoes,,415.67,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:47:16,view,100013,2005,electronics.smartphone,orbit,763.51,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-24 02:47:57,cart,100013,2005,electronics.smartphone,orbit,763.51,500031,a267d32f-ddcb-f4bc-0dbd-c5da787515b9
2019-10-21 21:45:00,view,100001,2001,electronics.smartphone,alpha,668.69,500162,a26e865b-503b-e788-2d44-5af8fc9476b1
2019-10-21 21:46:15,cart,100001,2001,electronics.smartphone,alpha,668.69,500162,a26e865b-503b-e788-2d44-5af8fc9476b1
2019-10-21 21:47:03,purchase,100001,2001,electronics.smartphone,alpha,668.69,500162,a26e865b-503b-e788-2d44-5af8fc9476b1
2019-10-29 07:10:00,view,100009,2001,home.furniture,orbit,729.44,500041,c79ddb62-c379-44c1-c903-94ea7d54ec82
2019-10-25 15:01:00,view,100003,2003,electronics.smartphone,,667.9,500104,62210670-7a36-e788-f71f-b9a66dd49c96
2019-10-17 00:07:00,view,100013,2005,electronics.smartphone,orbit,763.51,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:08:24,cart,100013,2005,electronics.smartphone,orbit,763.51,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:10:07,purchase,100013,2005,electronics.smartphone,orbit,763.51,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:10:07,view,100002,2002,electronics.audio.headphone,nova,129.89,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:11:30,cart,100002,2002,electronics.audio.headphone,nova,129.89,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:11:46,purchase,100002,2002,electronics.audio.headphone,nova,129.89,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:11:46,view,100001,2001,electronics.smartphone,alpha,668.69,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:13:05,cart,100001,2001,electronics.smartphone,alpha,668.69,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:15:23,view,100016,2000,apparel.shoes,alpha,499.08,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-17 00:18:23,view,100015,2007,apparel.shoes,prime,116.72,500004,d54e7948-c1c0-c5e3-527c-8f50e45a87e8
2019-10-02 07:56:00,view,100002,2002,electronics.audio.headphone,nova,129.89,500126,2a35ce30-303c-b04b-c007-93365bf7dda1
2019-10-02 07:58:35,view,100015,2007,apparel.shoes,prime,116.72,500126,2a35ce30-303c-b04b-c007-93365bf7dda1
2019-10-02 07:59:11,cart,100015,2007,apparel.shoes,prime,116.72,500126,2a35ce30-303c-b04b-c007-93365bf7dda1
2019-10-02 08:02:02,view,100009,2001,home.furniture,orbit,729.44,500126,2a35ce30-303c-b04b-c007-93365bf7dda1
2019-10-02 08:04:50,cart,100009,2001,home.furniture,orbit,729.44,500126,2a35ce30-303c-b04b-c007-93365bf7dda1
2019-10-02 08:07:11,view,100014,2006,home.furniture,orbit,727.38,500126,2a35ce30-303c-b04b-c007-93365bf7dda1
2019-10-21 13:18:00,view,100027,2003,electronics.smartphone,nova,740.51,500168,b0937085-0c59-21f8-050d-cbfed60bf603
2019-10-21 13:19:42,cart,100027,2003,electronics.smartphone,nova,740.51,500168,b0937085-0c59-21f8-050d-cbfed60bf603
2019-10-21 13:20:51,purchase,100027,2003,electronics.smartphone,nova,740.51,500168,b0937085-0c59-21f8-050d-cbfed60bf603
2019-10-20 11:42:00,view,100020,2004,electronics.smartphone,zen,253.79,500040,a15c159a-af8c-a888-b1f8-1ad9349b5089
